index,year_ceremony,category,name,film,winner,nconst,birthYear,deathYear,primaryProfession,ceremonyAge,alive,currentYear,currentAge,gender
35856,2015,ACTOR IN A SUPPORTING ROLE,Mark Ruffalo,Foxcatcher,False,nm0749263,1967,0,"actor,producer,soundtrack",48,True,2021,54,M
35857,2016,ACTOR IN A SUPPORTING ROLE,Mark Ruffalo,Spotlight,False,nm0749263,1967,0,"actor,producer,soundtrack",49,True,2021,54,M
36063,2012,ACTOR IN A LEADING ROLE,Demián Bichir,A Better Life,False,nm0065007,1963,0,"actor,producer,director",49,True,2021,58,M
36064,2012,ACTOR IN A LEADING ROLE,Jean Dujardin,The Artist,True,nm0241121,1972,0,"actor,director,writer",40,True,2021,49,M
36065,2012,ACTOR IN A LEADING ROLE,Gary Oldman,Tinker Tailor Soldier Spy,False,nm0000198,1958,0,"actor,soundtrack,producer",54,True,2021,63,M
36066,2018,ACTOR IN A LEADING ROLE,Gary Oldman,Darkest Hour,True,nm0000198,1958,0,"actor,soundtrack,producer",60,True,2021,63,M
36067,2012,ACTOR IN A SUPPORTING ROLE,Jonah Hill,Moneyball,False,nm1706767,1983,0,"actor,producer,writer",29,True,2021,38,M
36068,2014,ACTOR IN A SUPPORTING ROLE,Jonah Hill,The Wolf of Wall Street,False,nm1706767,1983,0,"actor,producer,writer",31,True,2021,38,M
36322,2013,ACTOR IN A LEADING ROLE,Bradley Cooper,Silver Linings Playbook,False,nm0177896,1975,0,"actor,producer,soundtrack",38,True,2021,46,M
36330,2014,ACTOR IN A SUPPORTING ROLE,Bradley Cooper,American Hustle,False,nm0177896,1975,0,"actor,producer,soundtrack",39,True,2021,46,M
36338,2015,ACTOR IN A LEADING ROLE,Bradley Cooper,American Sniper,False,nm0177896,1975,0,"actor,producer,soundtrack",40,True,2021,46,M
36346,2019,ACTOR IN A LEADING ROLE,Bradley Cooper,A Star Is Born,False,nm0177896,1975,0,"actor,producer,soundtrack",44,True,2021,46,M
36354,2013,ACTOR IN A LEADING ROLE,Hugh Jackman,Les Misérables,False,nm0413168,1968,0,"actor,soundtrack,producer",45,True,2021,53,M
36431,2014,ACTOR IN A LEADING ROLE,Chiwetel Ejiofor,12 Years a Slave,False,nm0252230,1977,0,"actor,soundtrack,director",37,True,2021,44,M
36432,2014,ACTOR IN A LEADING ROLE,Matthew McConaughey,Dallas Buyers Club,True,nm0000190,1969,0,"actor,producer,soundtrack",45,True,2021,52,M
36433,2014,ACTOR IN A SUPPORTING ROLE,Barkhad Abdi,Captain Phillips,False,nm5831542,1985,0,actor,29,True,2021,36,M
36434,2014,ACTOR IN A SUPPORTING ROLE,Michael Fassbender,12 Years a Slave,False,nm1055413,1977,0,"actor,producer,soundtrack",37,True,2021,44,M
36436,2016,ACTOR IN A LEADING ROLE,Michael Fassbender,Steve Jobs,False,nm1055413,1977,0,"actor,producer,soundtrack",39,True,2021,44,M
36438,2014,ACTOR IN A SUPPORTING ROLE,Jared Leto,Dallas Buyers Club,True,nm0001467,1971,0,"actor,producer,soundtrack",43,True,2021,50,M
36614,2015,ACTOR IN A LEADING ROLE,Steve Carell,Foxcatcher,False,nm0136797,1962,0,"actor,producer,writer",53,True,2021,59,M
36615,2015,ACTOR IN A LEADING ROLE,Benedict Cumberbatch,The Imitation Game,False,nm1212722,1976,0,"actor,producer,soundtrack",39,True,2021,45,M
36616,2015,ACTOR IN A LEADING ROLE,Michael Keaton,Birdman or (The Unexpected Virtue of Ignorance),False,nm0000474,1951,0,"actor,producer,soundtrack",64,True,2021,70,M
36618,2015,ACTOR IN A LEADING ROLE,Eddie Redmayne,The Theory of Everything,True,nm1519666,1982,0,"actor,soundtrack",33,True,2021,39,M
36619,2016,ACTOR IN A LEADING ROLE,Eddie Redmayne,The Danish Girl,False,nm1519666,1982,0,"actor,soundtrack",34,True,2021,39,M
36620,2015,ACTOR IN A SUPPORTING ROLE,J.K. Simmons,Whiplash,True,nm0799777,1955,0,"actor,soundtrack",60,True,2021,66,M
36713,2016,ACTOR IN A LEADING ROLE,Bryan Cranston,Trumbo,False,nm0186505,1956,0,"actor,producer,director",60,True,2021,65,M
36714,2016,ACTOR IN A SUPPORTING ROLE,Tom Hardy,The Revenant,False,nm0362766,1977,0,"actor,producer,writer",39,True,2021,44,M
36729,2016,ACTOR IN A SUPPORTING ROLE,Mark Rylance,Bridge of Spies,True,nm0753314,1960,0,"actor,art_department",56,True,2021,61,M
36909,2017,ACTOR IN A LEADING ROLE,Andrew Garfield,Hacksaw Ridge,False,nm11673494,1983,0,camera_department,0,False,2021,0,M
36915,2017,ACTOR IN A SUPPORTING ROLE,Mahershala Ali,Moonlight,True,nm0991810,1974,0,"actor,producer",43,True,2021,47,M
36916,2019,ACTOR IN A SUPPORTING ROLE,Mahershala Ali,Green Book,True,nm0991810,1974,0,"actor,producer",45,True,2021,47,M
36917,2017,ACTOR IN A SUPPORTING ROLE,Lucas Hedges,Manchester by the Sea,False,nm2348627,1996,0,"actor,soundtrack",21,True,2021,25,M
36918,2017,ACTOR IN A SUPPORTING ROLE,Dev Patel,Lion,False,nm11563522,1990,0,director,0,False,2021,0,M
36994,2018,ACTOR IN A LEADING ROLE,Timothée Chalamet,Call Me by Your Name,False,nm3154303,1995,0,actor,23,True,2021,26,M
36995,2018,ACTOR IN A LEADING ROLE,Daniel Kaluuya,Get Out,False,nm2257207,1989,0,"actor,writer,soundtrack",29,True,2021,32,M
36996,2018,ACTOR IN A SUPPORTING ROLE,Sam Rockwell,"Three Billboards outside Ebbing, Missouri",True,nm0005377,1968,0,"actor,producer,soundtrack",50,True,2021,53,M
36997,2019,ACTOR IN A SUPPORTING ROLE,Sam Rockwell,Vice,False,nm0005377,1968,0,"actor,producer,soundtrack",51,True,2021,53,M
37051,2019,ACTOR IN A LEADING ROLE,Rami Malek,Bohemian Rhapsody,True,nm1785339,1981,0,"actor,producer,soundtrack",38,True,2021,40,M
37052,2019,ACTOR IN A SUPPORTING ROLE,Adam Driver,BlacKkKlansman,False,nm3485845,1983,0,"actor,soundtrack",36,True,2021,38,M
37054,2020,ACTOR IN A LEADING ROLE,Adam Driver,Marriage Story,False,nm3485845,1983,0,"actor,soundtrack",37,True,2021,38,M
37056,2019,ACTOR IN A SUPPORTING ROLE,Sam Elliott,A Star Is Born,False,nm0000385,1944,0,"actor,producer,writer",75,True,2021,77,M
37064,2019,ACTOR IN A SUPPORTING ROLE,Richard E. Grant,Can You Ever Forgive Me?,False,nm0001290,1957,0,"actor,soundtrack,director",62,True,2021,64,M
37087,2020,ACTOR IN A LEADING ROLE,Antonio Banderas,Pain and Glory,False,nm0000104,1960,0,"actor,soundtrack,producer",60,True,2021,61,M
37088,2020,ACTOR IN A LEADING ROLE,Jonathan Pryce,The Two Popes,False,nm0000596,1947,0,"actor,soundtrack,producer",73,True,2021,74,M
